words,sentiment_coeff
virologist_claims,1.0019538033273723
england_wales,1.001485203075102
pilkadasehattaati3m,-96.87750627338728
first_responders,0.9995196618355443
election2020,-76.61443403389202
oct_13,0.997852136283247
oct_15,1.0003941935919942
interfered_cdc,1.000765950150531
distribution,-93.43218645065434
continues,-92.93005467454813
logistics,-87.88397908062448
hurdles,-69.49219004854692
shape,-87.42916906637046
ne_pas,1.0008297477508825
includes,-83.63822020689008
scotus,-87.29246610199284
radio,-71.29140010298327
rounding_corner,1.00144213796784
yan,-91.2021566098307
wujudkan,-94.27655966346695
ne,-111.77787072199663
made_wuhan,1.0012747303709268
venvamosjuntos,-99.78373416180358
reanuda,-91.656377017983
temporary,-95.15016197921682
virologist,-97.68990462947288
rule_six,0.9995920847744985
contagion,-67.48601061840989
imposes,-85.47244947271798
pilkada_aman,0.9989735229194255
194,-34.247204989356675
citizen,-79.02472316372165
plastic,-98.22134891780588
ceo_says,0.9999932508737214
indoor_rally,0.9996227949304001
greater,-80.78407585164275
seek,-86.07483767388088
gopchairwoman,-75.67801310540003
des_medecins,1.0019079623174891
cells,-82.81252314008792
pfizer_ceo,1.0001027893421894
dig_graves,1.001979503796872
anti_maskers,1.0006119249886005
created_lab,1.0004488867895407
dr_yan,1.0017150705646354
octubre,-82.2619329137781
noviembre,-87.08719334454496
dog_cat,0.9993825714565652
forced_dig,1.0019315816300887
releases,-100.75145508362304
tom_wolf,0.9995744486380331
watanabe_shows,0.998100814239126
thanksgiving,-96.62592109324963
whistleblower_speaks,1.0021627514860316
made_lab,1.0015902844007978
speaks_possible,1.0002740574938151
plummets,-79.91939666070125
herd_mentality,0.9998353545048266
neutraliza,-80.20684861026929
session,-103.88695422636856
ice_detention,0.9982577568628378
intentionally_released,1.0014118886613081
especially,-78.44181756156455
priti_patel,1.001538141268419
remains,-94.06249657836632
gfvip,-82.67750976120253
vi,1.001766188110044
forced_hysterectomies,0.998766311474181
government_intentionally,1.0014428966527478
virologist_china,1.0003114787822116
pentingnya,-77.76969157562547
ops,-73.23446734274019
operasi_yustisi,1.000863736916025
sweeping,-87.77671312514735
chinese_whistleblower,1.0018859567421237
made_intentionally,1.0014580932232724
hussainzindabad,-1.7579117762025478
sampanghumas,-102.43587686951273
eli_lilly,0.9999503627198254
north_east,1.0001127275905837
liao_ge,-106.86003945793261
ming,-114.27490538070009
zhong_guo,-104.17752649636728
lian_bang,-114.95272811306636
xin_zhong,-103.22728997182759
guo_lian,-106.42897369974716
bao_liao,-138.54552840404514
ge_ming,-135.57723404631062
milesguo,-85.53819298884633
communist_partyccp,1.0018367503110073
baktipolriuntuknegeri,-95.47402681965521
liberties,-88.49663277190903
bakes,-82.18085158080835
endorses,-77.80286593364808
emails,-115.62913121035791
nashville,-100.25725397591818
pence_aide,1.0021286822599405
vote_biden,1.0000988607754415
dengan_selalu,1.0017776825901947
satunya,-88.98327239926154
lindungi_keluarga,1.0017530768439593
dari_ancaman,1.001650414005693
ancaman,-37.61262410792173
slams,-64.76320377554474
william,-110.64377875629731
satgas,-111.73308993581433
nusantara,-102.90660116452723
tapi,-106.56133436051165
bars_restaurants,1.0018131751919401
disregard,-100.06118994641666
chris,-96.55275792409714
attorney_general,1.0002984456405906
disgusting,-107.28985807352556
kita_putus,0.999064416469943
satu_upaya,1.0009653487362289
merupakan_salah,1.000039576534203
ag,-91.11625173785266
limengyan,-116.69953488571828
cdc_reverses,0.9997465725890355
fanb_gnbypueblovencedor,0.9986562138356736
gnbypueblovencedor,0.9977919555462708
mausehatpakaimasker,-85.1284448344453
ocupacao_dos,0.9983493417297746
markets,-91.84100537623162
fora,-16.832596948527755
fora_uti,1.0013611866376353
mishandling,-38.60842363191202
newfederalstateofchina,1.0023503019750282
dos_leitos,0.9999812087670765
good_morning,0.9993393151097778
alive,-99.3610936998838
leitos,1.0009119147334429
prove,-98.04730827918398
takedowntheccp,-59.54749539918458
year_eve,1.0005342931425538
uti_livres,1.0022541267411578
leitos_uti,1.0016423661622769
selalu_disiplin,1.0016131604428538
fireworks,-104.32289055874851
99_recovery,1.000977034020664
efektif,-91.9508063387612
efektif_mengurangi,1.0010658025408241
3m_memakai,1.000068338410794
ingat_3m,1.0013286249356477
surpasses_200,1.0014762416580532
government_overreach,1.0027423293396753
worried_government,0.9997532001472557
one_genuinely,1.0010563876304563
overreach,-29.297691948012012
dystopian_one,0.9990086759047342
humaspolres_bjn,-95.59553019851433
dictates_many,0.9973034967351562
interact_dystopian,0.999983890328972
sehat,-92.61995099139934
337,-86.88974476563676
hukum,-88.0980569602152
tengah,-71.50284374482244
605,-85.24517484448748
left_center,0.9980654907707247
well_respected,1.0012956765360252
atlantic_well,1.001831330198978
respected_left,0.9991713830844489
center_publication,0.9983419899536169
terrible_bilanz,1.0005093098209041
look_charts,1.0000468773694917
supporters,-65.09034433745379
suspended,-100.31975635887316
wish,-50.39902049611868
terrible,-6.1953496887256305
german,-107.689432396861
airline,-106.04738483685014
puebla,-100.91424531326953
bajar,1.0013670272623871
mbarbosamx,-107.06208511538196
loving,-81.00676730082115
di_kabupaten,0.9985520591407206
feet,-95.85112019854145
virtually_nobody,1.0009801820804085
wujudkan_pilkada,1.0018718449933806
analysis,-90.37193297262387
dan_sejuk,0.9998741552433308
pilkada_tahun,1.001781487348592
aerosol_transmission,1.0016424892258424
affects_virtually,0.9996242992810909
dalam_pelaksanaan,0.9996275228372984
pelaksanaan_pilkada,1.0005832693442462
maklumatkapolritaatprokes,-19.577052562058835
fifa,-77.9186219397779
west_ham,1.0014144013557942
kepatuhan,-102.23426296190662
general_assembly,0.9991330228047797
covidbriefing,-24.3249407054616
memutus_penyebaran,0.9995009704463028
ini_pentingnya,1.0017552320742413
jailed,-93.83698330581998
leyendo,-99.76329282909286
200k,-46.31096162596533
guaranteed,-104.88316427246855
income,-107.55929916764666
pemilihan,1.00084601920374
kondusif,-72.05699371733861
tougher,-93.01734308495458
pro,-76.07247997226997
kayleigh_mcenany,0.9987198309081557
hidupsehatterapkan3m,-96.79145757261762
mutating,-79.37168541786198
survival_rates,0.9968049066517817
99_997,1.0015892985775576
20_49,0.9990385991971072
50_69,0.9995376850625989
99_98,0.99802350528115
69_99,1.0013349972332952
70_94,0.999119430795385
49_99,0.99921468341361
997_20,0.9984268645067508
99_70,0.9995509480422666
98_50,0.9988380200811283
railways,-15.984179977286042
helsinki_airport,1.0022221933934934
olivier_veran,0.9999164669496903
late_stage,1.000119045318071
je_suis,1.0010491302981233
fermeture_des,1.0008191617049373
covid19uk,-32.84559776536586
des_mesures,1.0013325311806593
nouvelles_mesures,0.9979001374781437
zlatan,-82.15467703517672
ibrahimovic,-87.3255226264801
dimanapun_kalian,1.0007483315895542
kalian_berada,0.999414120423797
jarak_dimanapun,1.001086805124685
store,-49.71534519025783
survival_rate,0.9997838996918244
pelanggaran,-80.6695185293784
prokes,-109.91005076911702
hand_washing,1.0008133945257747
conflict,-71.11546337910461
veterans,-50.979802696585736
december_1st,1.0000622156622414
one_prophesied,1.0001562338958
1st_2015,1.0017896715072043
2015_ravaging,1.0018073943108687
ravaging_locusts,1.000368771292887
pilkadasehatpatuhprokes,-66.63511129222151
jesus_lord,0.9985583936089315
locusts_plaguelive,1.0007079968729709
plaguelive_jesus,1.0005208941138635
gunakan_hak,1.001740456740038
1mil,-64.57273960067918
hak_pilihmu,1.0003723554861907
sp,-53.58835324792178
usps,-96.74833544196397
charts_produced,0.9994404211526419
publication_vote,1.0000335076354396
lupa_selalu,0.9980726657108153
ayo_gunakan,1.000952650917697
persona,-112.64453167431944
produced_atlantic,1.0011114068382738
205,-8.89442970061497
mid_august,1.0011808093067234
keselamatan,-105.42267496255158
prioritas,-81.29409660464916
removed,-56.212437253682
ages,-93.22792397955567
alarms,-64.71862614156494
crowd,-81.14797541810262
search,-90.21795032439591
compromiso,-84.07375215729765
millon_muertos,0.9997409340816961
third_wave,0.9994152624962953
je_ai,0.9988799387588929
indoors,-87.15874678109071
ist,-83.33496247353338
der,-81.75400352193815
amanece,-96.98883572782651
so_called,0.9994712007278888
facing_eviction,0.9981407865243508
emergency_funding,1.0007762073985533
help_clear,1.0020140313523118
help_renters,1.0019584056454447
providing_emergency,0.9999488577366787
renters_facing,1.0000061128375506
arrears,-22.035078467633554
eviction_providing,0.9992447614658149
borisjohnson_robertjenrick,0.9981039026209481
robertjenrick_help,1.002232578029377
calling_borisjohnson,1.000990455500069
nohomeatrisk,-37.97020908212344
arrears_join,1.0011823086872393
join_nohomeatrisk,1.001595775616701
curfew,-100.0300752674622
van_het,1.0017418050326532
10pm,-94.22367913109818
opsyustisipoldasulsel,-113.46324727871915
kapoldasulsel,-112.86231827953104
indahnyaberbagi,-110.25880463005402
209_000,1.0011098189120486
semana,-92.49823102409172
aujourd_hui,0.999895902674873
protections_airborne,1.0000052723101978
trmp,-23.610434334588547
park,-85.79853883262697
titans,-113.53239590388279
musk_says,1.0009553497518353
debates2020,-38.84071049488665
longer,-95.70329890058962
google_search,0.9983245228261266
fiscal_stimulus,0.9990863493263941
professional_mask,1.0005907181727696
search_ushoparea,1.0008308612077799
fiscal,-68.99483893860227
disney,0.9984442138249857
recommends_professional,0.9994213073956646
doctor_team,0.9993311612056596
team_recommends,1.0007260452715452
quality_masks,1.0010145025525594
enable,-72.01914231951959
buying,-90.51881866177939
method,-100.52583773983808
college_student,0.9999427488439975
largest_driver,1.0000731250279888
steelers,-97.93418749624604
lord_radio,1.0004635543676694
felt,-84.97272517581519
pelosi_mnuchin,0.9980804175232637
proud_boys,0.9992562122699511
viruses_google,1.0008109781718437
mask_purchase,1.0002229243317622
purchase_channel,1.0008645023825498
defeated_stay,1.0009575734139582
hope_hicks,0.9992861425367806
projeto,-82.07346965015165
hicks,-85.41190132842469
milhoes,-80.99772971893483
channel_hoping,1.0003085602937807
hoping,-31.872431152195453
fda_approved,0.9990948997547603
google_searches,1.0020763726454227
approved_google,0.9997740782822866
searches_ushoparea,0.9991899072270558
comfortable_wear,1.0017562114133463
defeated_comfortable,1.000918312567188
top_aide,0.9984686740253975
october_2020,1.0024879203647796
margaret_ferrier,1.0011330311307303
for,-28.49400756555545
away_viruses,0.9994092504465156
persons,-100.9973488250532
awaiting,-58.35927989530049
octubre_2020,0.9999457872909736
rid,-43.45345579111965
anyone,-106.59937849048308
alerte_maximale,0.9992022034949313
lady,-69.43620614652131
oktober_2020,0.9987343348601002
lady_melania,0.9997591648157251
recommend_professional,0.9980654856540346
trumphascovid,-77.38278521858881
wash,-58.286956141395265
hands_disinfect,0.9991560900543338
covid19doctors,-10.402268250524488
covid19doctors_recommend,0.9995655549618835
mask_purchasing,1.00090348296849
purchasing_channel,1.001190016921719
channel_comfortable,1.0008701612509916
wear_fad,1.0005268647143375
fad_certification,1.0006353362488931
certification_wear,0.9981391727302474
disinfect_keep,0.9990579786275625
kellyanne_conway,0.997558716595388
amy_coney,1.0008809273689794
coney_barrett,1.000221681073812
reed_hospital,1.0010220422716511
mike_lee,0.9999520821165501
recommend,-88.69352068179658
trumpcovid,-74.02761928785732
antibody_cocktail,0.9998696956541501
donaldtrump,-75.22593886558666
flotus,-82.5554686469481
experiencing,-76.50757533878578
ordinary,-74.48029253139742
primer_pais,0.9997236485861213
potus,-91.70654537932315
unidos,-71.15405554421649
prokesuntukkitasemua,-82.60938764115087
dar,-69.08817271893308
wishes,-75.70065995446882
mean,-82.55620846016481
nominee,-112.81580359901349
walter,-104.742687570642
futures,-92.79010627005252
pronta_recuperacion,0.9983444315147219
wearamask,-83.46057647888026
chris_christie,0.999148862817999
ron_johnson,0.9990011593996448
christie,-93.62437156822256
pentingnya_menerapkan,0.9985400788217953
covidcaughttrump,-21.738567395125838
dr_conley,0.9989561993417949
barrett,-109.9874980679026
committee,-90.8976651599818
chiefs,-71.62602596392
garden,-92.75761558386407
fights,-66.29743186815045
steve,-73.1041530479598
inner_circle,1.0001974379573206
chooses,-87.0888535432623
republican_senators,1.0007136758273805
satunya_dengan,0.9994652942508448
unjuk_rasa,1.000465218750054
designer,-97.48136113953416
kenzo,-93.52502823841631
disclose,-80.91663304604724
destroyed,-98.32159869716465
purchasing_website,1.000167836530762
purchased_safe,0.9999591295955781
safe_fad,1.0006096555451804
fad_certified,1.0022675203977882
certified_masksgoogle,0.9992781378473518
masksgoogle_search,0.9975821382913045
ushoparea_buy,1.0004373681362289
buy_website,0.9994230378711504
website_purchased,1.00010539203345
website_great,0.999025841548761
data_scientists,1.000828459587346
accurate_insight,1.0010120131925442
insight,-45.43351392872614
covidvislualizations_coviddata,0.9994886648750181
coviddata_smcanalytics,1.0006832773006737
smcanalytics,-26.934044192275017
leaves_hospital,1.0002505387688763
little_effect,0.9996877682934756
victory,-43.02715344048325
attends,-88.87413508965487
197,-47.35407952086361
tolakruuciptakerja,-81.28881172201207
covidiot,-26.305943262804284
mositidakpercaya,-88.70150845011865
took,-87.52922432975899
grup_toplantimiz,1.0002671815392505
figures,-95.79388300003559
tbmm_grup,0.9998498572361441
mhp_tbmm,1.0013250920897747
adma_biologics,0.9996934590940069
marzo,-53.53238655692695
taatiprokeshindarikerumunan,-118.4262229459469
yaa,-116.45768920583404
chair,-93.70589725353409
ending,-107.63813934347081
said_tuesday,0.9999738668922443
stephen,-85.76399735406585
merupakan,-98.65040464803438
tragedy,-69.81132265995558
slap_face,1.0004522757682859
quarantining,-87.30235241158222
crimes,-83.91110247793476
england_journal,0.9985951073935442
journal_medicine,0.9983080900867969
jane_fonda,1.000919226340237
gift_left,0.9993643552976396
god_gift,0.9981411918171927
vice_presidential,1.0023118918937037
voted,-95.01590349236784
211,-39.236254465786864
previously_known,1.0014007557720366
pence_head,1.0012159130758231
blessing,-12.67531859739477
vp_pence,0.9997881978996069
condemns,-88.64785102450867
left,-98.16642163185838
jewish,-98.06188354708263
nicola_sturgeon,1.0000690261027136
gold_star,1.0018854526577512
fetal_tissue,0.9989528491804176
unrestricted_bioweapon,0.9999843050696522
jan_andolan,1.0009272578823836
appropriate_behaviour,1.000705912537475
appropriate,-17.153111354963986
andolan,-8.435354463429839
necessary_precautions,0.9991969440895627
behaviour_pledge,0.9997963392894689
taken_jan,1.0008924473248026
precautions_prevent,1.0020241688024256
responsibility_taking,0.9993321779227976
pledge_committed,0.9998226434781103
committed_responsibility,1.0013139621035096
via_mygovindia,1.0027190065733131
developed_using,1.0002149678140952
vp_mike,-54.216959921852094
pandemic_preparedness,1.0005368117676845
biological_weapon,1.0000537181156046
reckless,-88.07836059694385
lindsey_graham,1.000971369829207
public_transportation,0.9987639506267402
aborted,1.0005082750985483
generation,-84.54058423358288
messiah,-91.64411253024048
supremacy,-72.45274526496499
doug_ford,1.0003439928861257
desperate,-85.03223832003792
unveiled,-75.13267522973733
economic_collapse,1.0003945131176604
viruses,-96.74664124299679
150_mil,0.9992790250957976
simon,1.0023061892538865
seconds_ago,0.9968472095908342
sunday_september,0.9990364134554872
azerbaijan_attacked,0.998514492760708
attacked_artsakhrepublic,1.001046292370392
september_27th,1.0004065363212322
ago_sunday,0.9998499576135154
27th,-17.504454752694635
manufactured,-39.53052616299779
shows_evidence,1.0007792469135077
artsakhrepublic,-76.48720700234232
still_serious,1.00190606291755
serious_must,1.0030181568122123
masks_recently,0.9995624304090982
delivered_within,1.0021157971701236
protect_heard,0.998766017361383
heard_amazon,1.0033409795177237
amazon_unable,0.9996490314623675
unable_buy,1.0012966677478108
recently_good,0.9999536581614182
copy,-64.67934060806928
copy_ushoparea,0.9995358139659616
ushoparea_google,0.9997840680708958
search_immediately,1.0034140227694563
immediately_successfully,0.998708400628467
successfully_delivered,1.0001975825090574
dawn,-102.95178148156995
touting,-69.77173951698369
condemning,-88.30544125796182
declaration,-84.48152289663237
endsars_endsars,0.9990867246837205
data_provided,1.0010849521167564
provide_accurate,0.998506491463562
visualizations,-10.997130039462835
visualizations_provide,1.0021948309002136
usafacts_covidvislualizations,1.0009568161205076
thanks_data,0.9995483656655616
provided_usafacts,1.0005298170398245
survives,-80.47278146050401
ricardoclaurepenaloza_sinfoniascelestiales,1.0000978770272888
sinfoniascelestiales_profecias,1.0009463168789898
biblia_jesus,1.0006057568926459
jesus_ricardoclaurepenaloza,1.000634585653095
yan_shows,1.000959575742464
profecias_33anosdeministerio,0.9994025689542617
33anosdeministerio_salvarelalmahastadelultimohombre,0.9981316089800311
215,-79.71234112814456
oktober,-69.36569757083824
achieved,-95.75582765436097
consequence,-94.53545599259141
metodo,-109.92425157753021
principal,-120.06266927549639
unexplained,-78.42984417620507
via_markedbycovid,1.0010530650357443
graham_senate,1.0003916515365807
mitch,-86.77730283593891
coverup_petition,1.0004691821852092
mcconnell_lindsey,0.9993775941001424
w,0.9998763856671667
tier,-31.387147750047056
couvre_feu,0.9997971893763045
someone,-89.96200445094625
cristiano_ronaldo,0.9998881419620871
ronaldo,-71.6015476272793
muerte,-95.70322239657052
antibody_treatment,0.9966207206801639
direction,-82.00955197420872
circuit_breaker,0.9984456350354501
220_000,1.0012022417301825
nuovo_dpcm,0.9999636521553796
cristiano,-93.65686251093784
barron,-44.247852078852546
nick_saban,1.0000993898633332
northern_ireland,1.0011283052201503
couvrefeu,-81.68619838570355
macron20h,-97.55519298159224
ce_soir,0.9997748303047158
ce_qu,0.9984629387041716
behind_bars,1.0011945881964066
true_story,0.9985933499507123
bars_prisoners,1.0039399679056722
prisoners_diary,1.0015074242467197
ceux_qui,1.0000371909448855
qu_on,1.0032286514584887
qu_ils,1.0010753320070804
wait,-94.08675618701974
deuxieme_vague,0.999613184562523
covid19france,-83.11886305401481
ca_va,1.000037899332307
macron,-91.12631003876912
endswat,-104.2203518915997
endsars,-108.72397956008706
endpolicebrutalityinnigeria,-106.05042030594139
handwashing,-43.26973730320747
gnbespueblo,-88.04009854883965
edo,1.0024866145405829
always,-40.694351296764026
orbit,-47.32087054831433
fueled,-66.81752985454568
ce_qui,1.0007380142169682
said_thursday,0.9984496835044121
kamala,-107.82616791953248
noves_mesures,0.999877153312867
tetapdisiplinprokes,-48.61998754703456
locusts_plague,1.000937353295641
swing,-58.22487925824302
setelah,-107.14312083359258
showing,-83.93992867629885
english,-52.022913490832124
standing,-86.0647774215711
misinformation_surrounding,0.9997746843719729
doctors_speak,0.9979516467896199
surrounding,0.9984044340668241
speak_misinformation,1.0005352085006118
intentionally_chinese,1.0001387552710692
two_short,1.002423549759795
short_reports,0.9990982198865557
party_video,0.9999266513298075
dmitriy_stuzhuk,0.9999703419378091
kewajiban,-59.82224824577858
restrictions_achieve,1.0008486590257994
strict_spain,1.0000223686398215
used_mongolia,1.0003435428134688
stimulus_deal,1.0000127274034447
meng,-99.47614867277173
bloqueo,-101.84487245476753
dificultades,-106.74563011439197
surges_across,1.0001797623401123
households,-88.14974550844758
224_000,1.0013777618889759
responsibility,-92.92663558802091
tired,-88.6565093551667
40_millones,1.0002722372617634
den,-94.54993947713723
hearts,-92.55397747500841
absolutely,-42.94600288308781
opsyustisipoldasulsel_poldasulsel,1.0000364205843368
poldasulsel_kapoldasulsel,0.9976064481881036
viva,-115.38660345635812
mit_dem,0.9967337046717661
nearly_300,0.9997694341989957
allowed,-97.19885993170226
pm_narendramodi,0.9992948252339166
shows_evidences,0.9989626707260281
evidences_two,0.9984129125059272
225_000,0.999467562068604
survived,-78.50073941217912
voluntario,-101.1958302808916
cutting,-77.3263483862467
palliatives,-56.300908301606086
fda_approves,1.0003034835745712
palliative,-36.79913580866661
gilead_remdesivir,0.9985858846913404
fda_approval,0.9990678989143474
antiviral,-84.28032664074216
full_responsibility,0.9992734164136666
husband,-113.2430710998398
palliatives_warehouse,0.9975976670274175
ils_ont,1.001572765432272
libur_panjang,1.0008654552891008
saat_libur,1.0013807561676353
turning_corner,1.0009674590514226
force_meeting,0.9980445578316256
dark_winter,0.9993122000162427
1trenggalek_hindari,0.9995157214220123
braun,-74.91525159326572
meeting,-98.14478454307013
rounding_turn,0.999986354503039
longweekendtaati3m,-110.81056716053915
ekrem,-86.27970912155514
mamoglu,-93.36211288356904
chief_staff,0.9992453612587554
sebentar_lagi,0.9992622886046748
libur,-107.7924663141911
saw,-96.3983346808287
persebaran,-81.11422571940341
asi_contagia,0.9986674202711983
contagia,-15.983452795692887
mark_meadows,0.9982590027588736
ciencia,-96.88945459074219
staff_mark,1.0020477066816358
vice,-92.89514187513919
santa_claus,1.0004925787916397
divisihumaspolri_kapoldasulsel,1.0015743292192216
kapoldasulsel_poldasulsel,1.0001287051919918
poldasulsel_opsyustisipoldasulsel,1.0025820733046844
divisihumaspolri,-84.9365682859251
meadows,-55.265250012690096
anula,-77.29492742330417
liburpanjangterapkan3m,-95.52075261581474
tapi_jangan,1.0021643835666785
ketat_dan,0.999511291846101
selalu_terapkan,1.00154326725577
mematuhi_prokes,1.0000386389473341
1trenggalek_bersama,1.000713194661248
raoult,-77.50167850324281
nicolas_maduro,0.999659592162478
adultos_mayores,0.9989429062697973
pdte_nicolasmaduro,1.0012961911989793
mengajardarirumahkemdikbud,1.001232933512706
heart_attacks,1.0019328524663298
justin_turner,0.9999346308893894
je_vais,1.0033947814046735
dapat_menjadi,0.998867530451272
teman,-111.43073287578981
recovering,-35.035788743303314
tenaga_kesehatan,1.0008136273862431
confinement2,-78.23799276123984
elemen,-100.500162934875
terdapat,-87.07302413822339
est_ce,0.9994373061368504
ended,-12.698299920995181
ball,-111.34987948699103
across_europe,0.9981788480823323
paso,-55.77388887844771
almost_nothing,0.9996013007621873
variant,-90.43410096046142
lockdown2,-34.149109526578705
chuck,-88.30226703606957
ils_sont,1.0005340472424884
ivankatrump_realdonaldtrump,0.999722222436979
831,-84.8081642010772
liburan,-98.5079747227786
hospitalization,-34.56592884540178
keeps,-112.72774095510484
gnbypueblosoberano,-46.47396946303506
votebluetosaveamerica2020,-101.93513961170721
antibody_drug,0.9982204591356612
bakanimiz,-96.48126844717152
rallies_led,1.000393812641708
led_30,0.999767824902882
suleyman,-95.58867227071963
stanford_university,0.9980240369821529
schools_colleges,1.003181836128168
colleges_due,1.0004537482281581
reclose_schools,0.998557635871087
nous,-24.13848114836864
petition_reclose,1.0000611579566603
halloween,-83.26824716309258
ailesine,-79.28054558948097
rahmet,-103.54079457310596
november_2020,1.0008306808697809
five_months,0.9990295465084266
poorly,-84.68334607426992
11_20,1.0011447454561624
los,-72.23237859941314
231,-35.0864466080821
236,1.0005942194625232
hmp,-13.168627345926073
flexibilizacion,-116.53085640109116
out,-52.530030210665174
esparcimiento,-66.31020331202997
medidas_bioseguridad,0.9993915567172207
obamacare,-85.64907857675287
bidenharris,-94.56728135478743
diary,-95.67771638150789
whose,-101.59373575626653
la,-100.09855115009236
noviembre_2020,1.000790600117569
nanti_akan,1.0003284945366075
plena,-48.49734443741886
xmas,-36.26898366549133
although,-24.328753652482398
je,-81.64795550383397
mon,-85.01559920444232
emploi,-98.70137950539097
novembre,-70.4014803130365
protocole_sanitaire,1.0009705809785028
north_dakota,0.9985072240778501
pilkadaamandansehat,-76.90961215437153
november_4th,0.9971275240468618
mail_ballots,1.0008641197486614
campana,-112.18847680234227
electoral,-101.96548234786793
recommended,-92.4989981936613
6dic,-100.36102416260924
in_ballots,0.9994231729600728
dakota,-87.64618873028341
plague_live,0.9993299161412467
voter_fraud,0.998611698647148
election_results,1.0001110202175887
mutacion,-15.783650587740015
haciaunanuevaan,-49.815008960186084
votes,-77.3919288483576
millones_visones,0.9981054749245283
prayer,-97.02147990901398
cull,-76.43441432828915
presidential_election,1.0017376164602656
em_paz,1.001467873142035
mink_farms,0.9993212996653208
5th,-98.86818869966902
240_000,1.0020418578717687
coronavirusupdates,-84.60830546702111
outdoors_despite,1.0018340197801936
mbarbosamx_gob,-85.71290725391553
pilkadaamanpatuhiprokes,-91.89982703794448
yang_akan,0.9992626218437644
tps,-89.43691992563217
apa_saja,1.0009144427991137
patuhi_prokes,1.0000395945776994
masih_melanda,1.0022919448544096
kingdom,-86.65448500822777
earth,-94.17888870326469
righteousness,-109.69485151194108
climbing,-98.79852356321396
dalam_pilkada,1.0005015394766796
hak,-77.92478991295934
election_fraud,1.0001269381330673
pilihan,-90.68391170597174
roberto,-91.69715284281992
negara,-85.52143571571033
selalu_mematuhi,0.9990721786925736
secretaria_salud,1.0016162839263416
hak_pilih,0.9994679791017538
menghindari,-94.98089860485057
pilih_dalam,1.0009977948148703
rachel_maddow,1.0002679495289128
nueva_variante,1.0008914307394448
menghindari_klaster,1.0003888743498106
pilihanmu,-7.58625857507365
dalam_lindungan,1.0004927341907484
tetap_memilih,0.9991857072744207
memilih_dalam,1.001002785396659
lindungan_protokol,0.9988086143446083
protokol_kesehatanyuk,1.0016916067930333
kesehatanyuk_gunakan,1.0001817175108199
president_elect,1.0018092980671005
hazard,-102.29347918301298
casemiro,-100.3963330514766
eden,-101.30403528827759
corrupt,-86.75362347938801
elect_biden,0.9996951427053651
python,-62.71243879409599
four_years,1.0032613330690305
elect_joe,0.9992087134870729
gnbypueblovenciendo,-96.32671198691705
so,-91.76336228355204
elect,-115.02882471367091
742,-81.0770410970707
bangtansonyeondan,-80.98924538460527
cross,-64.87441059941472
pmcares_join,1.0002488974200172
movement_amp,1.000982960943981
amp_contribute,1.0012650788831428
join_movement,1.0005707172105427
contributed_india,0.9988882394291622
donating,-3.4420734317266626
donating_pmcares,1.0001866647701347
proud_contributed,0.9987062412617759
contribute_indiafightscorona,1.0026253608603397
everyone_everywhere,1.0025715547436673
230,-87.92746718304335
credible,-65.37364396869725
maga,-36.113083327609544
90_effective,0.9998915972127037
advisory_board,1.0015612935659894
ben,-107.82460535614668
eficaz,-105.35872085525975
effective_preventing,0.9999825657876598
carson,-49.42987959180984
percent_effective,1.0007501670243204
biden_transition,1.0039793301608402
covidvaccine,-29.24545898051878
eficacia,-100.79574117617742
election_night,0.9986940391128352
operation,-103.93642503448143
biden_unveils,1.000654547680421
preventing,-86.02916812716798
efectiva,-86.65623379548894
sign_pressure,1.0007895087014136
authorize_biden,1.0032175889348736
efficace,-92.99578497392883
transition_deliver,1.001659702687179
pressure_gsa,1.0012321172694443
gsa_authorize,0.9985190237244049
asegura,-101.09267452778828
light_end,0.9990061184554742
annonce,-78.28012802109446
monday_morning,1.002315017318806
end_tunnel,1.0005662580713721
said_monday,1.0003821132758723
efectividad,-88.8154768700688
visoni,-38.506185816869504
gli,-111.22682623269944
animali,-117.39385079721488
pericolosi,-86.91902320714988
chiedo,-97.05789639262974
che,-101.38218595587931
sono,-117.55955152113117
ministro,-78.50044522303693
allevamenti,-102.49546646325135
crudeli,-108.16638294214752
adverse,-94.85650493696431
win,-65.7040018124735
sanidad,1.000557501725345
significantly,-85.08889910559685
earlier,-104.93085477117566
anche,-95.49241571833528
sinovac,-73.15183767900449
du_vaccin,1.0000222023902867
ser,-113.78186721626962
vaccin_pfizer,1.0012392978157227
solve,-28.689400400968
impeachmentdebolsonarourgente,-79.886487310001
renunciabolsonaro,-83.89962268215122
gyms,-102.62111290697612
genshinimpact,-71.06228406941155
afazenda12,-110.93106183363291
ohio_state,0.9978510822553651
drfahrettinkoca_fahrettinaltun,1.0000026298529263
cyril_ramaphosa,1.0008146537409348
rterdogan_drfahrettinkoca,1.0017898884609582
nicolasmaduro,-110.09989798335151
sold,-92.51293137077539
gnbgdjuvenal,-93.62144798439378
gnbgdjuvenal_fabiozavarsep,1.00355047597025
istiyoruz_rterdogan,1.0011460137639066
morgues,-73.74223386232974
hold_up,0.9996304893935212
anywhere,-63.306129383562656
abdication,-91.70906004453325
jerry,-73.37871253090736
dinner,-87.72023579097024
afazenda12_bolsonaro,0.9988611287032207
medidas_preventivas,0.9998002124095099
holiday_season,0.998354432499236
segunda_onda,1.0011457526913843
mohamed_salah,1.0015046339968547
fanb_gnbespueblo,1.0016018088722913
14nov,-39.32008561767487
